"9246","Eleanor Tunnicliffe","176","2979","1760"
"9245","Susan Kramer","177","25370","1760"
"9244","Zac Goldsmith","178","29461","1760"
"9243","Tony Johnson","181","232","1759"
"9242","Stephen Rush","183","3496","1759"
"9241","Allan Knox","177","10732","1759"
"9240","Paul Foster","176","11529","1759"
"9239","Nigel Evans","178","26298","1759"
"9238","Rosalind Gauci","180","1054","1758"
"9237","David Duxbury","183","1895","1758"
"9236","Peter Fisher","177","7271","1758"
"9235","David Borrow","176","17842","1758"
"9234","Lorraine Fullbrook","178","23396","1758"
"9233","Taffy John","183","358","1757"
"9232","Juliet Henderson","178","1993","1757"
"9231","Philip Howe","181","2599","1757"
"9230","Paul Wasley","177","3309","1757"
"9229","Geraint Davies","179","5630","1757"
"9228","Chris Bryant","176","17183","1757"
"9227","Donald Mackay","183","372","1756"
"9226","Gordon Archer","185","4535","1756"
"9225","Gordon MacDonald","177","4720","1756"
"9224","Richard Cook","178","15567","1756"
"9223","Jim Murphy","176","25987","1756"
"9222","Jonathan Essex","187","1087","1755"
"9221","Keith Brown","180","1345","1755"
"9220","Joe Fox","183","2089","1755"
"9219","Robert Hull","176","5672","1755"
"9218","Jane Kulka","177","13097","1755"
"9217","Crispin Blunt","178","26688","1755"
"9216","Derek Fletcher","291","73","1754"
"9215","Paul Swansborough","181","100","1754"
"9214","Scott Beverley","184","101","1754"
"9213","Vincent Schittone","192","255","1754"
"9212","Kevin White","187","393","1754"
"9211","Andy Ingram","180","1394","1754"
"9210","Anne Davis","183","1497","1754"
"9209","Nicholas Lane","177","7750","1754"
"9208","Jacqui Smith","176","13317","1754"
"9207","Karen Lumley","178","19138","1754"
"9206","Hannah Walter","219","127","1753"
"9205","Kevin Broughton","180","1475","1753"
"9204","Martin Bulmer","183","1875","1753"
"9203","Steve Mastin","178","5790","1753"
"9202","Vera Baird","176","13741","1753"
"9201","Ian Swales","177","18955","1753"
"9200","Adrian Windisch","187","582","1752"
"9199","Howard Thomas","290","852","1752"
"9198","Bruce Hay","183","1508","1752"
"9197","Daisy Benson","177","9546","1752"
"9196","Naz Sarkar","176","14519","1752"
"9195","Alok Sharma","178","20523","1752"
"9194","Michael Turberville","181","57","1751"
"9193","Joan Lloyd","181","111","1751"
"9192","Rob White","187","1069","1751"
"9191","Adrian Pitfield","183","1086","1751"
"9190","Anneliese Dodds","176","12729","1751"
"9189","Gareth Epps","177","13664","1751"
"9188","Rob Wilson","178","21269","1751"
"9187","Anthony Evennett","180","2160","1750"
"9186","Tino Callaghan","183","2211","1750"
"9185","John Hayter","192","2219","1750"
"9184","Michael Le-Surf","176","7577","1750"
"9183","Susan Gaszczak","177","7919","1750"
"9182","Mark Francois","178","30257","1750"
"9181","Hugo Wareham","183","435","1749"
"9180","Peter Darby","180","459","1749"
"9179","Bruce Mackenzie","187","591","1749"
"9178","James Sandbach","177","6907","1749"
"9177","Stuart King","176","11170","1749"
"9176","Justine Greening","178","21223","1749"
"9175","David Dews","183","1221","1748"
"9174","Ian Gibson","180","1549","1748"
"9173","Jamie Matthews","177","10224","1748"
"9172","Jamie Hanley","176","17215","1748"
"9171","Stuart Andrew","178","18874","1748"
"9170","Krishna Tayya","181","108","1747"
"9169","George Ambroze","184","272","1747"
"9168","Richard Muirhead","183","1462","1747"
"9167","Nerissa Warner-O&#39;Neill","178","7060","1747"
"9166","Mark Jewell","177","7935","1747"
"9165","Mark Hendrick","176","15668","1747"
"9164","Richard Lawson","183","906","1746"
"9163","Henry Jones-Davies","179","3654","1746"
"9162","Nick Tregoning","177","5759","1746"
